professional_id,cluster,cluster_name
7838,1,Cluster 1 — Steady Providers
7841,0,Cluster 0 — High Performers
7843,1,Cluster 1 — Steady Providers
7844,0,Cluster 0 — High Performers
7849,2,Cluster 2 — Low/Inactive Providers
7850,1,Cluster 1 — Steady Providers
7851,0,Cluster 0 — High Performers
7852,1,Cluster 1 — Steady Providers
7856,1,Cluster 1 — Steady Providers
7857,0,Cluster 0 — High Performers
7858,1,Cluster 1 — Steady Providers
7859,0,Cluster 0 — High Performers
7860,0,Cluster 0 — High Performers
7861,0,Cluster 0 — High Performers
7862,0,Cluster 0 — High Performers
7864,1,Cluster 1 — Steady Providers
7867,1,Cluster 1 — Steady Providers
7870,2,Cluster 2 — Low/Inactive Providers
7873,1,Cluster 1 — Steady Providers
7875,1,Cluster 1 — Steady Providers
7877,2,Cluster 2 — Low/Inactive Providers
7878,1,Cluster 1 — Steady Providers
7879,1,Cluster 1 — Steady Providers
7880,1,Cluster 1 — Steady Providers
7881,1,Cluster 1 — Steady Providers
7883,1,Cluster 1 — Steady Providers
7884,1,Cluster 1 — Steady Providers
7885,1,Cluster 1 — Steady Providers
7888,1,Cluster 1 — Steady Providers
7890,1,Cluster 1 — Steady Providers
7891,0,Cluster 0 — High Performers
7892,1,Cluster 1 — Steady Providers
7893,1,Cluster 1 — Steady Providers
7895,1,Cluster 1 — Steady Providers
7896,1,Cluster 1 — Steady Providers
7898,1,Cluster 1 — Steady Providers
7900,1,Cluster 1 — Steady Providers
7901,0,Cluster 0 — High Performers
7902,1,Cluster 1 — Steady Providers
7903,0,Cluster 0 — High Performers
7906,2,Cluster 2 — Low/Inactive Providers
7907,1,Cluster 1 — Steady Providers
7908,1,Cluster 1 — Steady Providers
7909,1,Cluster 1 — Steady Providers
7910,1,Cluster 1 — Steady Providers
7912,1,Cluster 1 — Steady Providers
7913,1,Cluster 1 — Steady Providers
7914,1,Cluster 1 — Steady Providers
7916,1,Cluster 1 — Steady Providers
7918,1,Cluster 1 — Steady Providers
7920,1,Cluster 1 — Steady Providers
7927,1,Cluster 1 — Steady Providers
7929,1,Cluster 1 — Steady Providers
7930,1,Cluster 1 — Steady Providers
7931,1,Cluster 1 — Steady Providers
7934,1,Cluster 1 — Steady Providers
7935,0,Cluster 0 — High Performers
7937,1,Cluster 1 — Steady Providers
7938,1,Cluster 1 — Steady Providers
7939,1,Cluster 1 — Steady Providers
7940,1,Cluster 1 — Steady Providers
7941,1,Cluster 1 — Steady Providers
7942,2,Cluster 2 — Low/Inactive Providers
7944,1,Cluster 1 — Steady Providers
7945,1,Cluster 1 — Steady Providers
7946,1,Cluster 1 — Steady Providers
7948,1,Cluster 1 — Steady Providers
7949,1,Cluster 1 — Steady Providers
7950,0,Cluster 0 — High Performers
7952,1,Cluster 1 — Steady Providers
7953,1,Cluster 1 — Steady Providers
7955,1,Cluster 1 — Steady Providers
7957,1,Cluster 1 — Steady Providers
7961,0,Cluster 0 — High Performers
7964,1,Cluster 1 — Steady Providers
7965,1,Cluster 1 — Steady Providers
7966,1,Cluster 1 — Steady Providers
7967,1,Cluster 1 — Steady Providers
7968,1,Cluster 1 — Steady Providers
7970,1,Cluster 1 — Steady Providers
7971,1,Cluster 1 — Steady Providers
7972,1,Cluster 1 — Steady Providers
7974,2,Cluster 2 — Low/Inactive Providers
7977,0,Cluster 0 — High Performers
7978,1,Cluster 1 — Steady Providers
7979,1,Cluster 1 — Steady Providers
7980,1,Cluster 1 — Steady Providers
7981,0,Cluster 0 — High Performers
7982,1,Cluster 1 — Steady Providers
7986,1,Cluster 1 — Steady Providers
7987,1,Cluster 1 — Steady Providers
7988,1,Cluster 1 — Steady Providers
7989,1,Cluster 1 — Steady Providers
7990,1,Cluster 1 — Steady Providers
7991,2,Cluster 2 — Low/Inactive Providers
7992,0,Cluster 0 — High Performers
7993,0,Cluster 0 — High Performers
7994,1,Cluster 1 — Steady Providers
7995,1,Cluster 1 — Steady Providers
7996,0,Cluster 0 — High Performers
7999,1,Cluster 1 — Steady Providers
8000,1,Cluster 1 — Steady Providers
8001,1,Cluster 1 — Steady Providers
8003,1,Cluster 1 — Steady Providers
8006,1,Cluster 1 — Steady Providers
8008,1,Cluster 1 — Steady Providers
8012,1,Cluster 1 — Steady Providers
8015,1,Cluster 1 — Steady Providers
8016,1,Cluster 1 — Steady Providers
8018,1,Cluster 1 — Steady Providers
8019,1,Cluster 1 — Steady Providers
8020,1,Cluster 1 — Steady Providers
8021,1,Cluster 1 — Steady Providers
8022,1,Cluster 1 — Steady Providers
8025,0,Cluster 0 — High Performers
8026,1,Cluster 1 — Steady Providers
8027,1,Cluster 1 — Steady Providers
8028,1,Cluster 1 — Steady Providers
8030,1,Cluster 1 — Steady Providers
8032,1,Cluster 1 — Steady Providers
8033,1,Cluster 1 — Steady Providers
8036,2,Cluster 2 — Low/Inactive Providers
8038,1,Cluster 1 — Steady Providers
8039,1,Cluster 1 — Steady Providers
8042,1,Cluster 1 — Steady Providers
8043,0,Cluster 0 — High Performers
8045,1,Cluster 1 — Steady Providers
8047,1,Cluster 1 — Steady Providers
8048,2,Cluster 2 — Low/Inactive Providers
8049,1,Cluster 1 — Steady Providers
8050,1,Cluster 1 — Steady Providers
8051,1,Cluster 1 — Steady Providers
8053,1,Cluster 1 — Steady Providers
8054,0,Cluster 0 — High Performers
8055,1,Cluster 1 — Steady Providers
8056,1,Cluster 1 — Steady Providers
8057,1,Cluster 1 — Steady Providers
8058,1,Cluster 1 — Steady Providers
8059,0,Cluster 0 — High Performers
8060,1,Cluster 1 — Steady Providers
8061,1,Cluster 1 — Steady Providers
8063,2,Cluster 2 — Low/Inactive Providers
8064,0,Cluster 0 — High Performers
8066,0,Cluster 0 — High Performers
8068,1,Cluster 1 — Steady Providers
8069,1,Cluster 1 — Steady Providers
8070,1,Cluster 1 — Steady Providers
8072,1,Cluster 1 — Steady Providers
8073,1,Cluster 1 — Steady Providers
8076,1,Cluster 1 — Steady Providers
8077,1,Cluster 1 — Steady Providers
8078,1,Cluster 1 — Steady Providers
8080,0,Cluster 0 — High Performers
8081,1,Cluster 1 — Steady Providers
8083,1,Cluster 1 — Steady Providers
8084,2,Cluster 2 — Low/Inactive Providers
8085,1,Cluster 1 — Steady Providers
8086,1,Cluster 1 — Steady Providers
8087,1,Cluster 1 — Steady Providers
8088,1,Cluster 1 — Steady Providers
8089,1,Cluster 1 — Steady Providers
8090,0,Cluster 0 — High Performers
8092,1,Cluster 1 — Steady Providers
8094,1,Cluster 1 — Steady Providers
8096,1,Cluster 1 — Steady Providers
8098,1,Cluster 1 — Steady Providers
8099,1,Cluster 1 — Steady Providers
8102,1,Cluster 1 — Steady Providers
8103,2,Cluster 2 — Low/Inactive Providers
8104,1,Cluster 1 — Steady Providers
8105,0,Cluster 0 — High Performers
8109,1,Cluster 1 — Steady Providers
8110,2,Cluster 2 — Low/Inactive Providers
8113,1,Cluster 1 — Steady Providers
8114,1,Cluster 1 — Steady Providers
8120,1,Cluster 1 — Steady Providers
8121,1,Cluster 1 — Steady Providers
8122,0,Cluster 0 — High Performers
8123,1,Cluster 1 — Steady Providers
8124,1,Cluster 1 — Steady Providers
8125,1,Cluster 1 — Steady Providers
8126,1,Cluster 1 — Steady Providers
8127,1,Cluster 1 — Steady Providers
8128,1,Cluster 1 — Steady Providers
8129,1,Cluster 1 — Steady Providers
8130,0,Cluster 0 — High Performers
8131,2,Cluster 2 — Low/Inactive Providers
8132,0,Cluster 0 — High Performers
8133,1,Cluster 1 — Steady Providers
8134,1,Cluster 1 — Steady Providers
8135,1,Cluster 1 — Steady Providers
8137,1,Cluster 1 — Steady Providers
8138,1,Cluster 1 — Steady Providers
8140,1,Cluster 1 — Steady Providers
8142,1,Cluster 1 — Steady Providers
8144,0,Cluster 0 — High Performers
8145,1,Cluster 1 — Steady Providers
8146,1,Cluster 1 — Steady Providers
8148,0,Cluster 0 — High Performers
8149,1,Cluster 1 — Steady Providers
8150,1,Cluster 1 — Steady Providers
8151,0,Cluster 0 — High Performers
8152,2,Cluster 2 — Low/Inactive Providers
8153,1,Cluster 1 — Steady Providers
8154,1,Cluster 1 — Steady Providers
8156,2,Cluster 2 — Low/Inactive Providers
8159,1,Cluster 1 — Steady Providers
8164,2,Cluster 2 — Low/Inactive Providers
8165,2,Cluster 2 — Low/Inactive Providers
8166,1,Cluster 1 — Steady Providers
8168,1,Cluster 1 — Steady Providers
8171,0,Cluster 0 — High Performers
8172,0,Cluster 0 — High Performers
8173,1,Cluster 1 — Steady Providers
8175,1,Cluster 1 — Steady Providers
8178,1,Cluster 1 — Steady Providers
8180,1,Cluster 1 — Steady Providers
8183,1,Cluster 1 — Steady Providers
8184,1,Cluster 1 — Steady Providers
8188,1,Cluster 1 — Steady Providers
8189,1,Cluster 1 — Steady Providers
8190,1,Cluster 1 — Steady Providers
8191,0,Cluster 0 — High Performers
8192,1,Cluster 1 — Steady Providers
8193,0,Cluster 0 — High Performers
8194,1,Cluster 1 — Steady Providers
8196,1,Cluster 1 — Steady Providers
8197,1,Cluster 1 — Steady Providers
8198,1,Cluster 1 — Steady Providers
8200,1,Cluster 1 — Steady Providers
8203,0,Cluster 0 — High Performers
8205,1,Cluster 1 — Steady Providers
8207,1,Cluster 1 — Steady Providers
8208,2,Cluster 2 — Low/Inactive Providers
8209,1,Cluster 1 — Steady Providers
8210,1,Cluster 1 — Steady Providers
8211,1,Cluster 1 — Steady Providers
8214,0,Cluster 0 — High Performers
8216,2,Cluster 2 — Low/Inactive Providers
8217,1,Cluster 1 — Steady Providers
8218,1,Cluster 1 — Steady Providers
8219,1,Cluster 1 — Steady Providers
8221,1,Cluster 1 — Steady Providers
8222,0,Cluster 0 — High Performers
8224,1,Cluster 1 — Steady Providers
8225,1,Cluster 1 — Steady Providers
8226,0,Cluster 0 — High Performers
8227,1,Cluster 1 — Steady Providers
8230,0,Cluster 0 — High Performers
8231,1,Cluster 1 — Steady Providers
8233,1,Cluster 1 — Steady Providers
8235,1,Cluster 1 — Steady Providers
8238,1,Cluster 1 — Steady Providers
8239,0,Cluster 0 — High Performers
8240,1,Cluster 1 — Steady Providers
8242,1,Cluster 1 — Steady Providers
8244,2,Cluster 2 — Low/Inactive Providers
8246,1,Cluster 1 — Steady Providers
8248,1,Cluster 1 — Steady Providers
8253,1,Cluster 1 — Steady Providers
8258,0,Cluster 0 — High Performers
8260,0,Cluster 0 — High Performers
8261,0,Cluster 0 — High Performers
8262,0,Cluster 0 — High Performers
8265,1,Cluster 1 — Steady Providers
8266,2,Cluster 2 — Low/Inactive Providers
8270,1,Cluster 1 — Steady Providers
8271,1,Cluster 1 — Steady Providers
8272,1,Cluster 1 — Steady Providers
8273,1,Cluster 1 — Steady Providers
8274,0,Cluster 0 — High Performers
8278,0,Cluster 0 — High Performers
8279,1,Cluster 1 — Steady Providers
8280,1,Cluster 1 — Steady Providers
8282,1,Cluster 1 — Steady Providers
8284,0,Cluster 0 — High Performers
8285,1,Cluster 1 — Steady Providers
8286,1,Cluster 1 — Steady Providers
8287,1,Cluster 1 — Steady Providers
8294,1,Cluster 1 — Steady Providers
8295,2,Cluster 2 — Low/Inactive Providers
8296,1,Cluster 1 — Steady Providers
8298,0,Cluster 0 — High Performers
8301,2,Cluster 2 — Low/Inactive Providers
8303,1,Cluster 1 — Steady Providers
8304,1,Cluster 1 — Steady Providers
8307,1,Cluster 1 — Steady Providers
8309,1,Cluster 1 — Steady Providers
8312,1,Cluster 1 — Steady Providers
8314,1,Cluster 1 — Steady Providers
8317,1,Cluster 1 — Steady Providers
8319,1,Cluster 1 — Steady Providers
8320,1,Cluster 1 — Steady Providers
8321,1,Cluster 1 — Steady Providers
8323,1,Cluster 1 — Steady Providers
8324,0,Cluster 0 — High Performers
8325,2,Cluster 2 — Low/Inactive Providers
8326,1,Cluster 1 — Steady Providers
8329,1,Cluster 1 — Steady Providers
8331,1,Cluster 1 — Steady Providers
8332,1,Cluster 1 — Steady Providers
8333,1,Cluster 1 — Steady Providers
8334,1,Cluster 1 — Steady Providers
8339,1,Cluster 1 — Steady Providers
8340,0,Cluster 0 — High Performers
8341,0,Cluster 0 — High Performers
8343,1,Cluster 1 — Steady Providers
8344,1,Cluster 1 — Steady Providers
8345,2,Cluster 2 — Low/Inactive Providers
8347,1,Cluster 1 — Steady Providers
8348,2,Cluster 2 — Low/Inactive Providers
8349,1,Cluster 1 — Steady Providers
8352,2,Cluster 2 — Low/Inactive Providers
8357,1,Cluster 1 — Steady Providers
8358,1,Cluster 1 — Steady Providers
8359,1,Cluster 1 — Steady Providers
8361,1,Cluster 1 — Steady Providers
8364,1,Cluster 1 — Steady Providers
8365,0,Cluster 0 — High Performers
8366,1,Cluster 1 — Steady Providers
8368,1,Cluster 1 — Steady Providers
8369,1,Cluster 1 — Steady Providers
8370,1,Cluster 1 — Steady Providers
8371,2,Cluster 2 — Low/Inactive Providers
8372,1,Cluster 1 — Steady Providers
8374,1,Cluster 1 — Steady Providers
8375,1,Cluster 1 — Steady Providers
8377,1,Cluster 1 — Steady Providers
8378,1,Cluster 1 — Steady Providers
8379,1,Cluster 1 — Steady Providers
8380,1,Cluster 1 — Steady Providers
8381,0,Cluster 0 — High Performers
8383,2,Cluster 2 — Low/Inactive Providers
8384,1,Cluster 1 — Steady Providers
8385,1,Cluster 1 — Steady Providers
8386,0,Cluster 0 — High Performers
8387,0,Cluster 0 — High Performers
8388,1,Cluster 1 — Steady Providers
8389,1,Cluster 1 — Steady Providers
8391,1,Cluster 1 — Steady Providers
8393,1,Cluster 1 — Steady Providers
8395,1,Cluster 1 — Steady Providers
8397,0,Cluster 0 — High Performers
8398,1,Cluster 1 — Steady Providers
8400,2,Cluster 2 — Low/Inactive Providers
8401,2,Cluster 2 — Low/Inactive Providers
8402,2,Cluster 2 — Low/Inactive Providers
8403,1,Cluster 1 — Steady Providers
8404,1,Cluster 1 — Steady Providers
8407,0,Cluster 0 — High Performers
8408,1,Cluster 1 — Steady Providers
8409,0,Cluster 0 — High Performers
8410,0,Cluster 0 — High Performers
8411,1,Cluster 1 — Steady Providers
8412,0,Cluster 0 — High Performers
8413,1,Cluster 1 — Steady Providers
8414,1,Cluster 1 — Steady Providers
8415,1,Cluster 1 — Steady Providers
8416,1,Cluster 1 — Steady Providers
8418,2,Cluster 2 — Low/Inactive Providers
8422,1,Cluster 1 — Steady Providers
8423,2,Cluster 2 — Low/Inactive Providers
8424,0,Cluster 0 — High Performers
8426,1,Cluster 1 — Steady Providers
8429,1,Cluster 1 — Steady Providers
8432,1,Cluster 1 — Steady Providers
8433,1,Cluster 1 — Steady Providers
8434,1,Cluster 1 — Steady Providers
8436,1,Cluster 1 — Steady Providers
8440,2,Cluster 2 — Low/Inactive Providers
8441,1,Cluster 1 — Steady Providers
8442,1,Cluster 1 — Steady Providers
8443,1,Cluster 1 — Steady Providers
8444,1,Cluster 1 — Steady Providers
8446,1,Cluster 1 — Steady Providers
8447,1,Cluster 1 — Steady Providers
8449,1,Cluster 1 — Steady Providers
8453,1,Cluster 1 — Steady Providers
8454,2,Cluster 2 — Low/Inactive Providers
8455,1,Cluster 1 — Steady Providers
8456,1,Cluster 1 — Steady Providers
8457,1,Cluster 1 — Steady Providers
8458,1,Cluster 1 — Steady Providers
8459,1,Cluster 1 — Steady Providers
8462,1,Cluster 1 — Steady Providers
8464,1,Cluster 1 — Steady Providers
8465,2,Cluster 2 — Low/Inactive Providers
8466,1,Cluster 1 — Steady Providers
8467,1,Cluster 1 — Steady Providers
8468,1,Cluster 1 — Steady Providers
8470,1,Cluster 1 — Steady Providers
8471,2,Cluster 2 — Low/Inactive Providers
8474,1,Cluster 1 — Steady Providers
8475,1,Cluster 1 — Steady Providers
8478,1,Cluster 1 — Steady Providers
8481,1,Cluster 1 — Steady Providers
8482,1,Cluster 1 — Steady Providers
8483,1,Cluster 1 — Steady Providers
8484,1,Cluster 1 — Steady Providers
8487,1,Cluster 1 — Steady Providers
8489,1,Cluster 1 — Steady Providers
8491,1,Cluster 1 — Steady Providers
8494,1,Cluster 1 — Steady Providers
8496,0,Cluster 0 — High Performers
8500,0,Cluster 0 — High Performers
8503,1,Cluster 1 — Steady Providers
8504,1,Cluster 1 — Steady Providers
8506,0,Cluster 0 — High Performers
8507,2,Cluster 2 — Low/Inactive Providers
8511,1,Cluster 1 — Steady Providers
8512,1,Cluster 1 — Steady Providers
8513,1,Cluster 1 — Steady Providers
8514,1,Cluster 1 — Steady Providers
8515,1,Cluster 1 — Steady Providers
8516,1,Cluster 1 — Steady Providers
8517,1,Cluster 1 — Steady Providers
8519,2,Cluster 2 — Low/Inactive Providers
8521,1,Cluster 1 — Steady Providers
8522,0,Cluster 0 — High Performers
8523,1,Cluster 1 — Steady Providers
8526,1,Cluster 1 — Steady Providers
8527,1,Cluster 1 — Steady Providers
8528,0,Cluster 0 — High Performers
8529,0,Cluster 0 — High Performers
8533,1,Cluster 1 — Steady Providers
8534,1,Cluster 1 — Steady Providers
8535,1,Cluster 1 — Steady Providers
8536,1,Cluster 1 — Steady Providers
8538,1,Cluster 1 — Steady Providers
8539,1,Cluster 1 — Steady Providers
8541,1,Cluster 1 — Steady Providers
8542,1,Cluster 1 — Steady Providers
8544,1,Cluster 1 — Steady Providers
8545,1,Cluster 1 — Steady Providers
8547,1,Cluster 1 — Steady Providers
8548,1,Cluster 1 — Steady Providers
8550,1,Cluster 1 — Steady Providers
8552,1,Cluster 1 — Steady Providers
8553,2,Cluster 2 — Low/Inactive Providers
8554,1,Cluster 1 — Steady Providers
8559,1,Cluster 1 — Steady Providers
8561,1,Cluster 1 — Steady Providers
8562,0,Cluster 0 — High Performers
